User_Id,location_id,review_rating
9,1855898,4.0
9,1864918,4.0
4,2003323,4.0
3,1810232,4.0
4,491413,4.5
4,6818613,4.5
2,1871401,4.0
5,1814154,4.5
4,2454413,4.0
6,9714455,4.0
10,508989,4.0
5,546274,4.0
3,1372932,4.0
3,2003322,4.0
9,1825238,4.5
8,1810487,4.0
8,3362857,4.0
3,3363482,4.0
6,2004045,4.0
2,12546811,5.0
9,1859548,4.5
8,434257,4.0
7,1848556,4.5
9,507268,4.5
4,15687373,4.0
1,2175270,3.5
1,3318850,4.0
10,2003099,4.5
3,1826882,4.0
9,1799108,4.0
6,1851255,4.0
9,1807738,4.0
10,5116449,4.0
7,2422456,4.0
9,1801548,4.0
10,4789839,4.0
3,386912,4.0
8,1913407,4.5
2,9781751,4.5
2,507271,4.0
8,1823987,4.5
2,2050391,4.0
2,2051451,4.0
10,1795809,4.5
3,1793512,4.5
6,1843415,4.5
5,507664,4.5
8,1848547,4.0
2,590751,4.0
7,1795906,4.5
10,1814329,4.0
5,2050334,4.0
8,12144507,5.0
6,1864345,4.0
10,1859199,4.5
10,554669,4.0
6,14965565,4.0
10,2050479,4.5
9,482098,4.0
3,593022,4.5
10,1795939,5.0
7,5115596,4.5
9,319118,4.5
8,6725557,4.5
5,1851044,4.5
8,1795947,4.0
1,10228660,4.5
7,311566,4.0
4,2003763,4.0
8,1814047,4.5
10,5115869,4.0
8,1793317,4.0
3,505452,4.5
3,498952,4.5
10,4799369,4.5
10,1808089,4.0
3,1848252,4.0
9,1742648,4.0
6,1797605,4.0
10,1979519,4.0
9,13990538,3.5
8,7080987,4.0
4,1808093,4.5
6,3595325,4.0
1,379320,4.0
9,1793258,4.0
5,1808124,4.5
8,2454417,4.0
10,2092469,4.0
2,2050631,4.0
8,1824297,4.0
7,1855656,4.5
1,6873050,4.0
6,1843445,4.0
8,1864917,4.0
3,1839632,4.5
6,2220995,5.0
5,3345904,4.0
7,505756,4.5
1,9601050,4.0
7,3653586,4.0
9,2003498,4.0
1,2005070,4.5
8,550737,4.0
8,1851397,4.0
6,2202365,4.0
3,15812342,5.0
3,1834822,4.0
7,1156836,4.5
10,1871079,4.0
9,14151398,5.0
5,1979484,4.0
4,1834063,4.0
7,488206,4.5
7,550456,4.0
6,1793515,4.0
10,1851409,5.0
2,2104381,5.0
10,593229,4.0
9,1797598,4.0
8,1979517,4.0
1,502860,4.0
2,8820211,4.0
9,4496408,4.0
4,1814453,4.5
8,15850157,5.0
2,2003581,4.5
1,548220,3.5
1,1814090,4.0
3,487072,4.5
1,1801160,4.0
6,1824895,4.0
4,592533,4.5
4,2282553,4.5
3,1834212,5.0
9,1805768,4.5
1,2039780,4.0
10,1848259,4.5
2,311551,4.0
1,1851760,4.0
6,1865025,4.0
6,1824335,4.0
2,1952371,3.5
3,1834062,4.0
3,7089372,4.5
5,2050294,4.0
5,1799184,4.0
3,1871052,4.5
3,1801342,4.5
3,1799302,4.0
8,6102607,4.5
9,512058,3.5
3,2050172,4.0
2,1823901,4.5
6,3374395,4.0
6,1851865,4.5
3,4799872,4.0
4,13492023,4.0
4,1839973,4.5
9,13990498,4.5
5,2509064,3.5
2,1801591,3.5
1,3362740,4.0
3,1814842,4.0
1,1955800,4.0
8,1848117,4.0
4,1808313,4.5
2,1871201,4.5
9,321118,4.0
6,13367895,4.0
6,2277495,3.5
9,3362858,3.5
2,1824731,4.0
7,4555336,3.5
5,1807794,4.0
10,4186769,4.5
7,2168806,3.5
9,1847978,4.5
7,5116836,4.0
8,487237,3.5
2,1898011,4.5
5,4288854,4.5
7,1813916,4.5
10,9738619,5.0
9,2050478,3.5
10,1810279,4.0
3,17580082,4.5
3,2136392,4.5
3,5120922,3.5
1,1851960,4.5
5,3808294,4.5
8,1834217,4.0
10,1799159,4.0
3,3535102,3.5
1,1979650,4.5
1,2146690,4.0
6,1795865,4.0
8,459897,4.0
5,3672844,4.5
9,3362638,4.0
4,311553,4.0
2,1851791,4.0
2,1859741,4.5
6,1808105,4.0
7,1859876,5.0
10,1814699,4.5
10,1577099,4.5
5,6848784,4.0
9,500518,4.5
10,1801069,4.5
7,2220946,4.5
3,1864632,4.0
8,311507,4.0
5,8630124,4.0
4,3362123,4.0
10,3363679,4.0
1,488880,4.0
1,1871260,4.0
5,561484,4.0
10,1814079,4.5
1,1864820,4.0
6,1851545,4.0
2,1824451,4.0
8,2003197,4.5
9,3673858,4.5
8,1848307,4.5
9,505668,4.0
5,12272284,4.5
2,1871301,4.0
4,1514063,4.0
3,2050542,4.5
4,5114523,4.0
10,636729,4.0
5,3579324,4.0
8,4492077,4.0
2,1805261,4.0
3,1795952,4.0
8,1856227,4.0
8,2050987,4.5
6,501315,4.0
10,1372939,4.5
8,1834897,4.5
4,1814633,4.0
7,3362186,4.0
5,1570024,4.0
8,1859747,4.5
2,10711821,4.5
10,2003829,4.5
4,1831583,4.0
1,1855590,4.5
6,8051405,4.0
7,1805286,4.0
1,1864600,4.5
3,1801192,4.5
10,1814019,4.0
2,1797671,4.0
3,3692442,4.0
5,1859574,4.0
3,1814202,4.0
6,3363615,4.5
6,1855825,4.0
1,1825000,4.0
1,2003220,4.0
4,1793433,4.0
4,459893,4.0
3,3362622,4.0
10,1842679,4.0
9,1420448,4.5
7,1832196,3.5
2,1807931,4.0
7,1898006,4.0
8,8498377,4.5
10,1810449,4.5
5,3451504,4.5
8,2050777,4.5
10,7141979,4.5
9,3362138,4.0
2,3362771,4.0
2,6963921,4.0
2,13195031,4.5
1,1851110,4.5
10,2003209,4.0
1,1930390,4.0
8,3362987,4.0
2,1864281,4.5
2,2003811,4.5
7,1801146,4.0
10,8820289,4.5
1,1797630,4.0
5,1801364,4.5
7,1793506,4.0
5,1814374,4.0
7,1871146,4.5
8,555107,3.5
4,1801233,4.5
10,8666759,4.5
8,2050487,4.5
10,10020349,5.0
10,4174439,5.0
8,1859417,4.5
9,1826848,4.5
6,3362665,3.5
7,1793466,4.0
9,5979658,4.0
9,447518,4.0
5,1826994,4.0
9,2051018,4.0
2,1799161,4.5
6,7103655,4.5
4,1801113,4.5
5,1799224,4.5
3,15634642,4.0
6,1175135,4.0
9,1843628,4.5
4,1836183,4.5
9,1814018,4.0
4,3362883,4.0
10,1799189,4.5
9,1368008,4.5
10,4787329,4.0
2,15815241,4.5
7,2003246,4.0
1,1826910,4.5
8,777057,4.5
2,1824301,4.0
7,2050626,3.5
2,3529711,4.5
5,2050164,4.0
5,9792084,4.5
1,5115720,4.0
1,1848060,4.0
2,1864401,4.0
9,1585948,4.0
7,1827056,4.0
1,1813960,4.5
9,2095158,4.0
1,2003740,4.0
2,5287791,4.0
9,1814898,4.0
4,1865123,4.0
5,1797594,4.0
10,10415349,4.5
2,1807791,4.5
4,1865093,4.0
3,1856202,4.5
4,2003873,4.5
2,7261641,4.0
5,1864334,4.0
10,1795899,3.5
7,1855386,4.0
1,6603520,4.0
8,593147,4.5
7,1805326,4.0
5,1807824,4.0
3,2079892,4.5
1,593170,4.0
10,2088719,4.0
5,2003144,4.0
9,1834138,4.0
2,6781021,4.0
4,2647513,4.0
7,1834276,4.5
1,13215680,5.0
3,4605942,4.5
10,2051129,4.0
10,502659,4.0
9,1807868,4.5
1,10698640,5.0
6,2004025,4.0
7,324216,4.5
7,2082316,4.5
9,1805158,4.0
9,6418938,4.0
7,9778716,4.5
2,1797541,4.0
3,1801212,4.0
3,1814812,4.0
4,2210623,4.0
10,21404589,4.0
7,10148826,4.0
10,2051169,4.0
10,3363489,4.0
6,1864945,4.0
4,1825273,4.5
3,9996702,3.5
4,2064443,4.0
1,4789600,4.5
7,1839606,4.5
7,3922676,4.5
6,1807955,4.5
4,1855643,4.5
4,1824313,4.5
5,7141984,4.5
7,600676,4.5
3,2509082,4.0
2,2004021,4.0
2,5062031,4.5
9,307768,4.5
9,7261658,4.0
8,1805827,5.0
1,13990070,5.0
5,1856224,4.5
5,1805884,4.5
6,3374285,4.0
9,1823398,4.0
5,4479234,3.5
10,1864849,4.5
9,488878,4.0
1,1824320,4.5
5,2051134,4.0
6,1851235,4.0
10,593209,4.0
2,1842861,4.5
6,1801225,4.5
10,1864609,4.0
7,1978136,4.0
8,1864487,4.0
6,13339915,5.0
6,1855595,4.5
5,3363894,3.5
10,10519579,4.0
9,2219118,4.5
2,1848081,4.0
10,2050949,4.0
5,1871194,4.5
4,2337433,4.0
3,1979662,4.5
8,1814697,4.5
10,1848289,4.5
6,6982715,4.0
9,1851188,4.5
3,1843392,4.0
3,1814002,4.0
7,593226,4.0
9,9792098,4.5
1,15758060,4.5
1,1834680,4.0
9,1823938,4.5
1,1839580,4.5
9,7141958,4.5
7,2003496,4.5
7,2068086,4.5
6,16153755,5.0
8,593187,4.0
4,1796223,4.5
3,311542,4.0
6,2051465,4.0
1,386930,4.5
3,2051392,4.0
5,1807944,4.0
2,2051461,4.5
8,591237,4.0
5,8837714,4.5
4,1842893,4.5
10,1810499,4.0
6,1458525,4.5
9,1843418,4.5
5,2241514,4.0
4,1848023,4.5
3,19803142,5.0
5,1797554,4.0
2,3374121,4.0
4,554033,4.0
1,6873090,3.5
1,2210650,4.5
10,1839659,4.5
4,5117983,4.5
7,1797596,4.0
4,1834883,4.0
1,1864440,4.0
5,1859494,5.0
3,1834672,4.5
6,1793325,4.5
4,1805473,4.0
3,4699752,3.5
5,1801084,4.0
8,1851767,4.5
10,1856759,4.5
1,1547030,4.0
1,505750,4.5
10,593149,4.0
8,2004047,4.5
1,1553270,3.5
10,4540749,4.0
10,1839949,4.5
1,506180,3.5
7,2160896,4.0
3,1801452,4.0
2,1825261,4.5
6,1848115,4.0
10,5117129,4.0
2,1724871,4.5
7,7738066,4.0
6,512055,3.5
10,1825339,4.0
9,1979518,4.0
2,2039821,4.0
2,489111,4.0
5,510074,4.5
2,2220981,4.5
4,1438963,4.0
3,1831482,4.0
6,459795,4.0
7,1825286,4.5
10,2050559,4.0
7,593026,4.0
1,311510,4.0
5,1825174,4.0
8,2461217,4.0
7,1825036,4.0
8,502227,3.5
2,8090201,4.5
9,1977828,4.0
9,2387608,4.0
7,1859916,4.5
4,7688903,4.5
7,4789836,5.0
10,321069,4.0
5,2050654,4.0
4,7390703,4.0
6,6222865,4.5
2,1793231,4.0
6,3363345,4.0
1,1851790,4.0
8,325667,4.0
7,2050836,4.0
8,1859617,4.0
10,23742759,4.0
10,5117299,4.5
5,505474,4.0
1,1793310,4.5
9,1805438,4.0
3,2003572,4.5
10,1851049,4.5
7,1855266,4.5
9,1814928,4.5
10,546619,4.5
9,5116248,4.0
3,1864892,4.5
5,2234014,4.5
9,1851818,4.5
2,1570031,4.0
8,1969397,4.5
2,3417521,4.0
5,3451464,4.0
9,1831998,4.5
7,1797556,4.0
3,3362122,4.0
8,1865217,4.5
1,1438180,4.0
3,1848342,4.0
3,1801182,4.5
10,1533159,4.0
5,1793424,4.5
6,507275,3.5
10,489109,4.0
1,1979520,4.0
4,10383443,4.0
1,3371380,4.0
6,3363355,4.5
3,1834692,4.0
10,2265959,4.5
9,1864368,4.5
10,2297249,3.5
3,1797612,4.0
5,2003584,4.0
7,1824996,4.0
4,1793293,4.0
3,2221062,3.5
8,1801277,4.5
4,1851783,4.5
9,1979528,4.0
3,5119942,4.5
7,505686,4.0
3,1827002,4.0
8,457067,4.0
8,5119177,4.0
9,2050658,4.0
9,1851578,4.0
2,1720111,5.0
2,593161,4.0
7,6826246,4.5
9,5114468,4.0
4,2233983,4.5
2,4810381,4.0
1,9610810,4.5
3,4192322,4.5
5,3362304,4.0
4,1797473,4.0
1,1824120,4.0
7,1810566,4.5
8,3656007,4.0
6,1827005,4.0
10,1834269,4.5
10,2050679,4.0
6,3923275,4.0
2,2647501,3.5
9,5545708,5.0
10,1827079,4.0
6,1805695,4.0
6,2341445,3.5
10,2051299,4.0
10,1814159,4.0
3,1156102,4.5
8,1834247,4.5
6,25281525,4.5
10,3579329,4.0
6,1871015,4.0
5,1799264,4.5
1,3362690,4.0
5,12284924,4.0
1,1824730,4.0
1,11849510,4.0
3,2051102,4.5
8,1443237,4.0
5,3374344,4.0
3,1843222,4.5
9,9564238,3.5
5,1834184,4.0
7,7141966,4.5
1,1801390,4.5
6,1979675,4.0
5,1411354,4.5
4,3749563,4.0
10,1864439,3.5
5,4810354,4.0
7,7174506,4.0
8,1851837,4.0
10,1831789,4.0
5,1834524,4.5
10,10059849,4.5
10,1793279,4.0
8,3638547,3.5
10,1918459,4.0
5,548224,3.5
3,1797592,4.0
7,3362766,3.5
6,1793435,4.5
4,1797543,4.0
9,2221088,4.5
8,1824027,4.0
5,5287864,4.0
4,5116193,4.5
3,1833962,4.5
8,1979387,4.5
9,6753958,4.5
6,501535,4.0
1,1859620,4.5
6,1795875,4.0
10,1865249,3.5
9,9706218,4.5
8,1814247,4.0
10,1807709,4.0
9,1805258,4.0
9,2051448,4.0
7,6818656,4.5
10,307769,4.0
1,2369470,4.0
6,9456955,5.0
9,14790498,4.5
6,7390705,4.5
2,10723921,5.0
10,1834369,4.0
3,2079852,4.5
3,1807832,4.0
3,1851802,4.0
4,1808263,4.0
9,2003978,4.5
10,1797529,4.5
4,4223803,5.0
7,2050536,4.0
1,11650940,4.5
1,321130,3.5
9,1799138,4.5
8,505747,4.0
5,1633154,3.5
9,1814078,4.0
2,2072111,4.0
4,2050583,4.0
2,584141,4.5
8,1793447,4.0
7,1799266,4.5
9,1839908,4.5
4,1825133,4.0
4,6753153,4.0
8,1856087,4.5
2,7022751,4.0
1,2050490,4.0
10,1795929,4.0
8,1871197,5.0
6,1810535,4.0
10,783739,4.5
2,1824391,4.5
7,2003226,4.0
7,2082266,4.5
8,1801377,4.0
1,510070,4.0
1,16698660,4.5
10,1797549,4.0
8,1754937,4.5
3,3362132,4.0
1,1805220,4.5
2,1860031,5.0
5,1839614,4.0
5,7738574,4.0
9,1851538,4.0
6,1871305,4.0
6,6818585,5.0
7,2003556,4.0
8,1814157,4.5
8,1855827,4.0
2,1814011,4.0
10,3318909,4.0
1,1801550,4.5
1,1807750,3.5
7,1871396,4.0
6,1848055,4.0
3,1808212,4.5
7,1808146,4.0
8,2082347,4.5
3,1824722,4.5
6,386905,4.0
4,1831473,4.5
7,1801236,4.5
9,10020738,4.0
8,1796707,4.5
1,1860000,4.5
9,3361758,4.0
5,562314,4.0
5,2248134,4.0
7,1807736,4.0
2,1797661,4.5
8,1871237,4.5
1,1856100,4.5
10,1833839,4.0
8,1842787,3.5
4,1392073,4.5
2,3362761,4.5
10,1814669,4.0
3,6473822,4.0
9,5119798,4.5
6,7148015,5.0
6,593115,4.0
10,3362729,4.5
5,7148014,4.0
10,1979459,4.0
3,1795932,4.5
2,593051,4.0
2,1848171,4.5
10,5114749,4.0
6,2003905,4.0
5,2050634,4.0
7,4787516,5.0
9,554648,4.0
9,1865148,4.5
4,1824743,4.5
4,2003803,4.5
7,4429996,4.5
4,1808063,4.5
10,1848139,3.5
5,1851774,4.0
3,2401062,4.0
4,7810733,4.5
2,1831521,4.0
7,1864646,4.0
8,1807927,4.0
6,2003445,4.0
6,1834795,3.5
4,1864873,4.5
3,1851042,4.0
2,2050901,4.5
10,626429,4.5
8,507667,4.0
9,2004068,4.5
3,1979542,4.0
6,5545235,4.0
3,10091992,4.5
10,1851919,4.5
6,1814045,4.0
2,1793401,4.5
6,1793495,4.5
8,2003217,4.0
3,1588242,3.5
6,15243625,5.0
6,8178335,4.0
3,1864552,4.5
1,1848560,4.0
10,2088789,4.0
8,4496187,4.0
9,1807938,4.0
8,1843287,4.0
10,2051459,4.0
10,2003819,4.5
7,593046,4.0
10,2082289,4.5
6,1851795,3.5
5,593094,4.0
2,2051131,4.5
6,1851785,5.0
8,1793457,4.5
4,498733,4.0
8,1871077,4.5
7,1979636,4.5
8,1795887,4.0
9,2004038,4.0
10,1865169,3.5
10,1865199,4.5
4,1800993,4.0
7,2228856,3.5
4,12925943,4.5
9,2355148,4.0
8,1807797,4.0
3,4799782,4.0
4,3363793,4.5
2,2003531,4.5
6,2088715,4.5
8,2509097,4.0
9,1808098,4.5
2,4724771,4.0
5,1742634,4.0
8,2003167,4.0
6,13989945,4.5
6,3363815,4.0
1,1799130,4.0
8,1801487,4.5
3,12252892,4.5
4,4555333,4.0
9,1834588,4.5
5,6435014,4.5
3,6825452,4.5
4,2104283,4.0
1,1843640,4.0
6,1871415,4.0
9,2207668,4.5
6,967695,4.5
6,1825235,4.0
1,1814850,4.5
9,1843668,4.0
8,1848557,4.5
9,5989488,4.0
6,1848295,4.5
5,1814114,4.5
5,12252894,4.0
3,1742632,4.5
10,5400419,3.5
4,1801003,4.5
6,1851395,4.5
1,3655900,3.5
8,593217,4.5
5,1793324,4.0
2,2476331,3.5
10,1799109,4.0
2,1842881,4.5
3,507662,4.5
10,1814399,4.5
1,321030,4.0
1,2071720,4.5
2,2104281,4.5
3,1871192,4.0
9,1501298,4.0
9,1824758,4.5
7,1831776,4.5
5,1860044,4.0
6,546265,4.0
4,1855913,4.5
9,3770418,4.0
9,2003298,4.0
4,1843203,4.0
4,2399273,4.5
7,4379416,4.5
3,1856342,4.5
5,6614694,4.0
1,573270,3.5
1,1814840,4.0
9,506188,3.5
10,379319,4.0
6,307765,4.0
1,1799100,4.0
2,1980071,4.0
1,1855660,4.5
4,507273,4.0
4,2265963,4.0
3,441412,4.0
7,2051316,4.0
5,1486974,4.0
6,1979795,4.5
3,3405762,4.5
6,1793335,4.0
7,1575066,3.5
9,17912578,4.5
6,1824375,4.5
5,1814294,4.0
7,1856076,4.5
6,2008735,4.5
6,2138005,5.0
6,8015445,4.0
6,3363635,4.5
9,1833808,4.0
9,459908,4.0
9,1801528,4.0
2,3362791,4.0
9,14969288,5.0
10,1404059,4.5
3,1859602,4.0
2,1851621,4.0
10,8705179,4.5
9,1834788,4.0
7,2157586,4.0
10,1795889,4.0
9,2220998,4.5
8,1865137,4.5
5,14021664,5.0
3,1834242,4.5
5,1843304,4.5
9,442858,4.0
6,2050665,4.5
2,1801141,4.0
10,1825249,4.0
4,10168833,4.5
1,1810560,4.5
2,1795811,4.5
2,1805011,4.5
7,1960696,4.0
1,2050410,4.0
8,1814267,4.0
2,8113651,4.5
3,1851532,4.5
1,13367900,4.0
8,1827007,4.0
2,307771,4.5
7,2003336,4.5
7,1805886,4.0
6,1805725,4.0
10,506709,4.0
8,11963827,4.5
10,1855359,4.5
1,3749670,3.5
3,1851282,4.5
5,1834794,4.0
9,1848148,4.0
10,4178119,4.5
1,5601270,4.5
1,3363230,3.5
9,2050978,4.5
2,1960681,4.0
4,5303033,4.5
4,1864733,4.0
8,4572527,4.5
6,1825095,4.5
7,8705326,4.0
3,2050482,4.0
5,2003944,4.0
2,1814181,4.5
3,3362752,4.0
5,8431224,4.0
4,553953,4.5
6,4402175,4.0
6,593155,4.0
4,7812863,4.0
9,1825148,4.0
8,1801087,4.0
4,1807993,4.0
5,1807834,4.0
4,1839033,4.5
1,1855270,4.0
10,2207679,4.0
10,2050629,4.0
7,2050336,4.0
10,10020329,4.5
9,2079868,4.0
5,502524,4.0
4,1808343,4.5
5,3318824,4.0
3,1842702,4.5
3,12624192,4.5
6,1865055,4.5
9,1851698,4.5
1,1834700,4.0
5,1801004,5.0
3,1860062,4.0
7,8666776,5.0
7,1825326,4.0
1,4799800,4.5
7,1823926,5.0
6,1843395,4.0
3,1842892,4.5
5,500544,4.0
5,4467214,4.5
4,1979603,4.5
8,1801387,4.5
2,1801611,4.0
3,2003532,4.0
6,1793305,4.0
5,508964,4.0
8,1851627,4.5
3,503332,4.0
3,1859392,4.0
4,1814323,4.0
9,1810498,4.0
6,3569095,4.0
5,1801044,4.5
9,7146398,4.0
1,3361950,4.0
6,1805325,4.5
4,3362013,4.0
10,1799219,4.0
4,1864403,4.5
6,7022745,4.0
10,1833879,4.5
7,3362236,4.5
2,1795921,4.5
10,482099,4.0
3,1793452,4.0
7,1824256,4.0
4,2003083,4.5
7,3374386,4.0
8,1823857,4.5
9,8852528,4.0
3,1814062,4.0
9,1439718,4.5
6,2050675,4.0
6,4699755,4.0
10,1864779,4.5
9,2210638,3.5
3,1801152,4.0
10,1851209,4.5
3,551312,4.5
4,1864333,4.0
8,5114907,4.0
10,3362619,4.0
2,2104271,4.5
10,1859639,4.0
1,2082340,4.5
10,1827019,4.5
7,1930396,4.0
8,1801397,4.5
10,735579,4.0
10,1808049,4.5
7,503336,4.5
2,2535521,5.0
8,2003357,4.5
10,1807909,4.0
10,1808019,4.0
9,1805878,4.0
2,1855551,4.5
6,1979445,4.5
4,325623,3.5
2,1842991,4.5
4,1864883,4.5
7,6904946,4.0
10,2220999,4.5
7,1851096,4.5
9,2234078,4.0
10,1814229,4.5
3,1807742,4.5
4,1843223,4.0
9,1856648,4.0
10,7022779,4.5
6,1864595,4.0
10,3235809,4.0
4,1799093,4.0
1,2051250,4.0
9,1814128,4.5
3,1860132,4.0
6,1799085,4.0
4,1889823,4.0
5,1813944,4.5
8,3808087,4.0
6,2003535,4.5
5,1856004,4.0
10,13372589,4.5
2,3640721,4.0
5,1865254,4.0
7,1871466,4.5
9,1834878,4.0
8,1980177,4.5
2,1865131,4.5
9,552358,4.0
1,2248130,4.5
1,2050380,4.0
3,944072,3.5
7,1633146,4.0
2,7738611,3.5
3,2051312,4.0
4,1814763,4.0
4,1807763,4.0
9,1855548,4.5
6,2050485,4.0
7,4699756,3.5
1,1814320,4.5
7,1834556,4.5
7,1799226,4.5
10,1795859,5.0
9,1864868,4.0
6,1801005,4.5
7,1843546,4.0
10,1979769,3.5
4,1870983,4.5
2,14014651,5.0
10,590959,4.0
9,1825208,4.0
9,1855228,4.0
5,7945934,5.0
9,2643438,4.0
7,1795896,4.5
5,3361794,4.0
9,2003748,4.0
7,2146736,4.0
2,2051351,4.0
8,1859467,4.0
4,1979673,4.5
2,2221011,4.0
9,1799098,4.5
8,1814657,4.0
10,550279,3.5
7,1967256,4.0
7,2003996,4.0
7,2003906,4.5
8,1439717,4.0
1,1864400,4.5
8,7103737,4.5
8,3363587,3.5
3,2221032,4.5
8,1793547,4.0
8,10728937,4.5
6,5116765,4.0
8,1824747,4.0
3,494902,4.0
8,8326977,4.5
4,1793233,4.5
7,1491836,4.0
9,1440228,4.5
2,459931,4.0
7,2136286,4.5
9,1864508,4.0
5,1795884,4.0
1,2003760,4.5
8,25337667,4.5
9,9856988,4.5
9,1979318,4.0
9,8820378,4.0
5,1814204,4.0
1,1642580,3.5
4,2003433,4.5
6,5116485,4.0
9,1807758,4.0
8,5321037,4.5
5,1814054,4.5
5,1855684,4.5
6,1831505,4.0
3,1851052,4.5
4,12800073,4.5
8,506077,4.0
1,1742650,4.5
8,1805667,4.0
8,1839587,4.0
9,1859238,3.5
1,1801410,4.0
10,1801089,4.0
10,13737889,4.5
8,2514937,3.5
5,530724,4.0
6,1801205,4.0
3,1851092,4.0
4,1843163,4.0
1,1808270,4.0
10,1807699,3.5
2,1864341,4.5
9,1801158,4.0
7,2050656,4.0
8,7147787,4.0
8,1826897,4.5
10,5115099,4.0
7,6614726,4.0
7,2003776,4.5
6,510085,4.0
8,3362717,4.0
2,1859251,4.0
10,14965669,4.5
6,2136205,4.5
4,593153,4.5
5,1808054,4.0
3,1799182,4.5
3,1813952,4.5
8,8066547,4.5
10,3361789,3.5
3,13436902,4.0
8,307767,4.5
10,2003779,4.0
9,1871128,4.5
2,1801061,4.0
2,8857991,4.0
1,8837570,4.5
1,3362200,4.5
6,1795885,4.5
6,1839635,5.0
6,2051455,4.5
2,3547131,4.0
6,3692445,4.0
4,1870913,4.5
9,1864308,4.0
9,1807948,4.5
9,1799178,4.5
4,1834853,4.0
5,8066394,4.5
10,1793319,4.0
9,494918,4.0
7,1916366,3.5
6,1801255,4.0
8,1799157,4.5
5,1808334,4.5
6,10522145,4.0
5,2180754,4.5
2,1979361,4.5
4,1814743,4.5
1,2004040,4.0
5,1851534,4.0
3,14090492,4.5
9,2003758,4.5
10,2050229,4.0
1,1855140,4.0
1,2690730,4.0
9,1834888,4.0
8,6412177,4.0
10,1831379,4.5
3,590792,4.5
1,1831390,4.5
1,15122870,5.0
10,2051009,4.0
2,1801071,4.5
5,1799164,3.5
2,2425531,4.0
7,4555186,3.5
2,1814201,4.0
7,2003126,4.5
8,1805257,4.5
7,7477516,4.0
7,1805536,4.5
5,1801274,4.5
1,1848130,3.5
5,3318924,4.0
8,1855697,4.5
8,4891127,4.0
10,10455339,4.5
9,2088678,4.0
4,1824103,4.0
5,2051384,4.5
6,592945,4.0
1,6669890,4.5
10,2003139,4.0
4,4097173,4.0
9,1865098,4.0
3,1805662,4.5
7,3363346,4.0
8,1865017,4.0
1,1851130,4.0
6,1814235,4.5
6,6848585,4.0
6,3345905,3.5
5,1805474,4.0
5,3361874,4.5
10,1839689,4.5
10,1807839,4.5
9,1805648,4.0
8,1848287,4.5
5,1799064,4.0
4,1855233,4.5
4,1814513,4.5
7,2409626,4.0
3,2082232,4.5
2,593231,3.5
7,4711916,4.0
4,4474113,4.0
2,12284921,4.0
2,1801181,4.5
10,1979799,4.5
7,1864916,4.5
6,2147065,3.5
1,15687250,4.5
3,1793272,4.5
3,1536772,4.5
9,1851048,4.0
7,537996,3.5
8,7053847,4.0
9,1814868,4.5
2,5116311,4.0
1,1865080,4.0
5,311574,4.5
5,4710944,4.5
1,1855390,4.0
4,1851213,4.0
1,1823970,4.5
8,3362067,4.0
6,1843065,3.5
5,1855824,4.5
1,7080990,4.0
10,2346619,3.5
3,1438962,4.0
9,1979918,4.0
1,1814050,4.0
3,2050892,4.0
3,6948522,4.0
4,12198613,4.5
10,1864529,4.0
1,1871280,5.0
1,3467840,4.5
6,23018505,5.0
10,1855249,4.5
7,5960766,4.0
9,1834118,4.0
3,8768842,4.5
8,1824717,4.0
6,1807825,4.5
4,15239653,4.0
6,1855265,4.5
3,1474292,3.5
6,1855235,4.5
2,11691191,4.5
7,1443236,4.5
3,1842682,4.5
7,311536,4.5
5,2051464,4.0
5,1859554,4.0
2,1834471,3.5
10,1824319,4.5
9,1864908,4.0
8,1859407,4.0
3,1536732,4.5
1,600520,4.5
3,7022782,4.5
4,1411213,4.0
10,2293289,4.0
7,20086596,4.5
4,2050643,4.0
7,1864606,4.0
7,1831386,4.0
4,1793513,4.0
7,1793286,4.0
3,537992,4.0
8,4402757,5.0
4,1799253,4.5
4,1834163,4.0
3,3363372,4.0
4,4799713,4.5
10,2221039,4.0
6,1810205,4.5
5,1979584,4.0
5,16868054,5.0
1,1859250,4.5
7,2050776,4.5
1,3362240,4.0
10,513559,4.0
9,1851128,4.5
9,3362338,4.0
3,1856302,4.5
2,1824121,4.0
10,505469,4.0
3,1865132,4.5
2,7141971,4.0
1,5889640,4.0
6,1814155,4.0
10,2050499,4.5
3,1699742,4.0
9,12407668,4.0
1,5960770,4.0
6,503005,4.5
9,1839588,4.0
1,1979500,4.5
6,12187465,4.0
9,2050598,4.5
7,1824206,4.0
10,3653569,4.0
9,1814848,4.0
9,8066588,5.0
7,1813876,4.0
8,1805397,4.5
4,4479233,4.0
8,1807807,4.5
2,1814501,4.0
3,2195572,4.5
9,2003228,4.0
8,5116757,4.5
4,324513,4.0
4,1807733,4.5
10,8705309,4.5
8,2319297,4.5
9,1813948,4.5
1,5115900,4.5
1,1842840,4.5
8,10332527,4.5
5,1824894,4.0
1,23634060,4.5
5,1797524,4.0
7,1793216,4.0
6,3363385,4.0
1,1855980,3.5
9,1855658,4.5
6,554465,4.0
9,2088728,4.0
6,1852005,4.5
7,12538226,4.0
5,2088654,4.0
7,2295876,4.0
10,1805119,4.5
9,3355288,4.5
10,488839,4.5
7,5512036,4.5
10,1807779,3.5
4,4479513,4.0
3,2050192,4.5
10,6536149,4.0
8,2081097,4.5
1,1834500,4.5
